Gene1,Gene2
JUN,SPIB
JUN,SPP1
JUN,SPRED2
JUN,SRSF2
JUN,ST3GAL6
JUN,STAT3
JUN,STK3
JUN,STX17
JUN,SYTL2
JUN,TBX20
JUN,TCF25
JUN,TCF3
JUN,TCOF1
JUN,TEAD1
JUN,TFB2M
JUN,TFE3
JUN,TFRC
JUN,TGFB1
JUN,TGIF1
JUN,THAP4
JUN,THAP9
JUN,THOC1
JUN,TMEM39A
JUN,TNNI3
JUN,TOP2A
JUN,TOPORS
JUN,TPD52L2
JUN,TPM2
JUN,TRIB1
JUN,TRIM25
JUN,TRIM33
JUN,TRIP6
JUN,TRPS1
JUN,TUBA4A
JUN,TUBB6
JUN,UBTF
JUN,UFD1L
JUN,VIM
JUN,VWA5A
JUN,WNT5A
JUN,YPEL5
JUN,YWHAH
JUN,ZDHHC2
JUN,ZEB1
JUN,ZFP36
JUN,ZKSCAN1
JUN,ZNF217
JUN,ZNF219
JUN,ZNF512
JUN,ZNF92
JUN,ZNRD1
JUN,ZSWIM7
KAT6A,RUNX1
CAAP1,KAT7
CALCOCO2,KAT7
CEP70,KAT7
HOOK2,KAT7
KAT7,MCM2
KAT7,POLB
KAT7,SAT1
KAT7,VIM
KAT7,ZNF165
CDK1,KHDRBS1
EMG1,KHDRBS1
KHDRBS1,MAPK1
KHDRBS1,NCK1
KHDRBS1,PIK3R1
KHDRBS1,SMAD2
KHDRBS1,SRC
KHDRBS1,STAT3
KHDRBS2,RBMX
A1CF,KHSRP
EXOSC2,KHSRP
EXOSC3,KHSRP
KHSRP,PARN
KLF6,TP53
KNTC1,ZWILCH
FOSL1,LEF1
JUN,LEF1
KPNA2,LEF1
LEF1,NCAM1
LEF1,RUVBL1
LEF1,SMAD2
LEF1,SMAD3
LEF1,SOX17
LEF1,SPP1
LEF1,TCF7L1
LEF1,TLE1
LEF1,UBTF
LEF1,VIM
ACADVL,LMO2
AKR1B1,LMO2
APEH,LMO2
ATP2C1,LMO2
BCAS2,LMO2
BCL11A,LMO2
BEND3,LMO2
BEX2,LMO2
CCDC141,LMO2
CCDC82,LMO2
CCNG2,LMO2
CDK5RAP2,LMO2
CDK6,LMO2
CHD9,LMO2
CIDEB,LMO2
CLU,LMO2
CYP26A1,LMO2
DNMT3A,LMO2
ELF1,LMO2
ELMO1,LMO2
EPHA2,LMO2
EPHA4,LMO2
FOXA2,LMO2
GATA2,LMO2
HARS,LMO2
HIST1H4C,LMO2
ING3,LMO2
JARID2,LMO2
LIFR,LMO2
LMO2,LRAT
LMO2,LTA4H
LMO2,MAML3
LMO2,MAPRE2
LMO2,MED16
LMO2,MSANTD3-TMEFF1
LMO2,NEDD4
LMO2,NONO
LMO2,NR1H3
LMO2,NRP2
LMO2,PDGFA
LMO2,PEF1
LMO2,PGR
LMO2,PLAGL2
LMO2,RAB31
LMO2,RBBP8
LMO2,RBM47
LMO2,RUNX1
LMO2,S100A13
LMO2,SETBP1
LMO2,SH2B3
LMO2,SHKBP1
LMO2,SLC39A7
LMO2,SMAD2
LMO2,SMAD3
LMO2,SMAD5
LMO2,SMAD6
LMO2,SOX3
LMO2,SP4
LMO2,STK3
LMO2,TGFB1
LMO2,TNFRSF21
LMO2,TP53
LMO2,TRIM33
LMO2,UROD
LMO2,ZCCHC24
LMO2,ZFP36L2
AIMP2,LMO3
LMO3,MBIP
LMO3,NHLH2
LMO3,RFX6
CDC25C,LZTS1
CDK1,LZTS1
MAF,MAFG
MAFG,PAX6
MAFG,VIM
MAF,SMARCA5
MAML3,NOTCH3
MAML3,RBPJ
CCND1,MAPK1
CDK4,MAPK1
MATR3,TTF2
CCNB2,MCM2
CDC6,MCM2
CDC7,MCM2
CDK4,MCM2
CDK6,MCM2
DBF4,MCM2
MCM10,MCM2
MCM2,MCM3
MCM2,MCM4
MCM2,MCM5
MCM2,MCM6
MCM2,MCM7
MCM2,ORC2
MCM2,ORC4
MCM2,ORC5
MCM2,ORC6
MCM2,PLK1
MCM2,RPA2
CDC6,MCM3
CDC7,MCM3
DBF4,MCM3
HAUS1,MCM3
MCM10,MCM3
MCM3,MCM4
MCM3,MCM5
MCM3,MCM6
MCM3,MCM7
MCM3,ORC2
MCM3,ORC4
MCM3,ORC5
MCM3,ORC6
MCM3,PLK1
MCM3,POLR2A
MCM3,PPP2R1B
MCM3,SUPT16H
CDC7,MCM4
CDK1,MCM4
DBF4,MCM4
MCM4,MCM6
MCM4,MCM7
MCM4,MCM8
MCM4,ORC2
MCM4,ORC4
MCM4,ORC5
MCM4,ORC6
MCM4,SSRP1
MCM4,SUPT16H
CDC7,MCM5
DBF4,MCM5
MCM5,MCM7
MCM5,NFKBIA
MCM5,ORC2
MCM5,ORC4
MCM5,ORC5
MCM5,ORC6
MCM5,RPA2
CDC7,MCM6
DBF4,MCM6
GMNN,MCM6
MCM10,MCM6
MCM6,MCM7
MCM6,MCM8
MCM6,MLLT3
MCM6,ORC2
MCM6,ORC4
MCM6,ORC5
MCM6,ORC6
CDC6,MCM7
CDC7,MCM7
DBF4,MCM7
MBIP,MCM7
MCM10,MCM7
MCM7,MCM8
MCM7,NFKBIA
MCM7,ORC2
MCM7,ORC4
MCM7,ORC5
MCM7,ORC6
MCM7,PLK1
CDK1,MDM4
CHEK1,MDM4
CHEK2,MDM4
MDM4,SMAD3
MDM4,USP7
MDM4,YWHAH
MAPK10,MECOM
MECOM,SMAD3
ACTN1,MED14
MED14,NR3C1
MED14,STAT2
MED21,POLR2A
MED21,TCEB3
MED21,THRB
MCRS1,MED4
APOA2,MEF2C
ATP2C1,MEF2C
CCNB1,MEF2C
CDK1,MEF2C
FLI1,MEF2C
MEF2C,MEF2D
MEF2C,NUP88
MEF2C,SMAD2
MEF2C,TEAD1
MEF2D,NFATC2
AATF,MEIS1
ASXL1,MEIS1
ATF6,MEIS1
C11orf74,MEIS1
C20orf112,MEIS1
CA12,MEIS1
CALB1,MEIS1
CHD8,MEIS1
CIRH1A,MEIS1
COPS3,MEIS1
CRHBP,MEIS1
CRIM1,MEIS1
CXCR4,MEIS1
DACH1,MEIS1
DCAF5,MEIS1
DPCD,MEIS1
ECI2,MEIS1
EFTUD2,MEIS1
ELOVL5,MEIS1
ERAL1,MEIS1
ERBB4,MEIS1
ESRP1,MEIS1
EXTL2,MEIS1
FBN1,MEIS1
FBXO5,MEIS1
FGB,MEIS1
FLI1,MEIS1
FOXN3,MEIS1
FOXP1,MEIS1
FREM1,MEIS1
GSC,MEIS1
GTF2I,MEIS1
HAND1,MEIS1
HMGN2,MEIS1
HOMER1,MEIS1
IFRD2,MEIS1
ITGA5,MEIS1
LDOC1L,MEIS1
LIN28A,MEIS1
LMO3,MEIS1
MAPKAPK3,MEIS1
MEIS1,MEIS2
MEIS1,METTL5
MEIS1,MID1
MEIS1,MRPL10
MEIS1,MYO9A
MEIS1,NHLH2
MEIS1,NR2F2
MEIS1,NRP2
MEIS1,NUP93
MEIS1,OGFOD1
MEIS1,PAX6
MEIS1,PBX1
MEIS1,PCDH10
MEIS1,PIK3R1
MEIS1,PIM2
MEIS1,PITX2
MEIS1,PLCB1
MEIS1,PLXNA2
MEIS1,POLR2B
MEIS1,PSMC3IP
MEIS1,PSME3
MEIS1,RPE
MEIS1,SATB1
MEIS1,SCAPER
MEIS1,SH2B3
MEIS1,SIX6
MEIS1,SMARCC1
MEIS1,SMARCD1
MEIS1,SOX2
MEIS1,SOX4
MEIS1,STK3
MEIS1,STT3B
MEIS1,TCF4
MEIS1,TEAD4
MEIS1,TGIF1
MEIS1,TIAM1
MEIS1,TMEM150C
MEIS1,UCHL3
MEIS1,USP39
MEIS1,UTP15
MEIS1,ZEB2
MEIS1,ZFHX3
MEIS1,ZHX1
APBB1,MIF
APOO,MIF
ARL4A,MIF
ATP1B1,MIF
BCAR3,MIF
BMP2,MIF
CBFA2T2,MIF
CDK6,MIF
CEBPZ,MIF
DBNDD2,MIF
DDIT3,MIF
E2F3,MIF
GATAD2B,MIF
GTF2I,MIF
HECA,MIF
ICT1,MIF
ID1,MIF
ITGA4,MIF
LIPG,MIF
MIF,MRPL10
MIF,NEDD4L
MIF,OTUD6B
MIF,PAX6
MIF,PHB2
MIF,PLCB4
MIF,POLR3G
MIF,PSMC3IP
MIF,RAVER2
MIF,RFX6
MIF,RXRG
MIF,SALL2
MIF,SATB1
MIF,SDCCAG8
MIF,SEPP1
MIF,SIAE
MIF,SLC25A37
MIF,SRF
MIF,SSX2IP
MIF,TAOK3
MIF,TIMP3
MIF,UPF2
MIF,UROD
MAPK1,MITF
MITF,OTX2
MITF,PATZ1
MITF,PAX6
MITF,PIAS3
MITF,TFE3
MLXIPL,NIF3L1
MSX1,POU2F1
MSX1,TLE1
MSX1,TP53
MTF2,SMAD3
MXD1,MYC
MXD1,MYCN
AATF,MXI1
ABCA1,MXI1
ACAA1,MXI1
ACADSB,MXI1
ACOT7,MXI1
ACTL6A,MXI1
ACY1,MXI1
ADNP,MXI1
ADSL,MXI1
AGL,MXI1
AGPAT2,MXI1
AGPAT5,MXI1
AGTRAP,MXI1
AIMP2,MXI1
AK4,MXI1
AKAP1,MXI1
ALDOC,MXI1
ALG6,MXI1
AMN1,MXI1
ANAPC7,MXI1
ANKRD28,MXI1
ANXA4,MXI1
APEH,MXI1
APEX1,MXI1
APOC1,MXI1
ARID3A,MXI1
ARL15,MXI1
ARL4A,MXI1
ASL,MXI1
ASXL1,MXI1
ATG5,MXI1
ATIC,MXI1
ATP1B1,MXI1
ATP1B3,MXI1
ATP5G1,MXI1
BCKDK,MXI1
BCOR,MXI1
BEND3,MXI1
BHLHE40,MXI1
BNIP3,MXI1
BOD1,MXI1
BRIX1,MXI1
BRWD1,MXI1
BTG1,MXI1
BUB1B,MXI1
C11orf1,MXI1
C11orf54,MXI1
C12orf10,MXI1
C12orf23,MXI1
C19orf48,MXI1
C20orf112,MXI1
CAD,MXI1
CAPG,MXI1
CAPN2,MXI1
CBR1,MXI1
CCDC126,MXI1
CCDC169,MXI1
CCNB1,MXI1
CCND1,MXI1
CCNE2,MXI1
CD320,MXI1
CDC7,MXI1
CDCA7,MXI1
CDK4,MXI1
CDK6,MXI1
CEBPA,MXI1
CENPE,MXI1
CENPF,MXI1
CEP85L,MXI1
CHAF1A,MXI1
CHD9,MXI1
CHTF18,MXI1
CIRH1A,MXI1
CITED2,MXI1
CLCN4,MXI1
CMC1,MXI1
COMMD10,MXI1
COMMD3,MXI1
COMMD3-BMI1,MXI1
COPS2,MXI1
COPS7A,MXI1
COX10,MXI1
CPSF3,MXI1
CRABP2,MXI1
CSDE1,MXI1
CUX1,MXI1
DCAF13,MXI1
DCTPP1,MXI1
DDX5,MXI1
DDX54,MXI1
DHCR7,MXI1
DHPS,MXI1
DKC1,MXI1
DLC1,MXI1
DNA2,MXI1
DNAAF2,MXI1
DNAJB14,MXI1
DNAJB9,MXI1
DNAJC2,MXI1
DPAGT1,MXI1
DPH2,MXI1
DPH5,MXI1
DRAP1,MXI1
DTYMK,MXI1
E2F3,MXI1
EBNA1BP2,MXI1
ECSIT,MXI1
EDEM3,MXI1
EEF1A1,MXI1
EFNA1,MXI1
EFNA5,MXI1
EFTUD1,MXI1
EFTUD2,MXI1
EHMT2,MXI1
EIF2B3,MXI1
EIF3J,MXI1
EIF5A2,MXI1
ELOVL5,MXI1
EMC2,MXI1
ENC1,MXI1
ENO1,MXI1
ENOPH1,MXI1
ERCC8,MXI1
ESYT1,MXI1
ETV1,MXI1
ETV4,MXI1
EWSR1,MXI1
EXOSC2,MXI1
EXOSC5,MXI1
EXTL2,MXI1
EZH2,MXI1
FAM118B,MXI1
FAM49B,MXI1
FANCD2,MXI1
FARSB,MXI1
FASTKD2,MXI1
FBL,MXI1
FKBP11,MXI1
FLAD1,MXI1
FOXH1,MXI1
FOXK1,MXI1
G6PC3,MXI1
GALNT7,MXI1
GATA2,MXI1
GEMIN4,MXI1
GEMIN7,MXI1
GLRX,MXI1
GLUD1,MXI1
GMNN,MXI1
GPN3,MXI1
GPR108,MXI1
GPR125,MXI1
GPSM2,MXI1
GTF3C4,MXI1
GYPB,MXI1
HDAC2,MXI1
HDHD1,MXI1
HEATR1,MXI1
HERPUD1,MXI1
HIAT1,MXI1
HIF1A,MXI1
HIF3A,MXI1
HINFP,MXI1
HMGA1,MXI1
HMGA2,MXI1
HMGN4,MXI1
HNRNPH3,MXI1
HOOK2,MXI1
HOXB3,MXI1
HOXB4,MXI1
HOXB7,MXI1
HPS5,MXI1
HRSP12,MXI1
HSD17B14,MXI1
HSD17B7,MXI1
ICA1,MXI1
IFRD2,MXI1
IFT81,MXI1
IGF1R,MXI1
IGF2BP3,MXI1
ILF3,MXI1
IMP4,MXI1
ING5,MXI1
IPO4,MXI1
IRF9,MXI1
ISG20,MXI1
IVNS1ABP,MXI1
JUND,MXI1
KAT6A,MXI1
KHDRBS1,MXI1
KHSRP,MXI1
KIAA0586,MXI1
KIAA1804,MXI1
KLF3,MXI1
KLHL28,MXI1
LAP3,MXI1
LAPTM4B,MXI1
LCMT1,MXI1
LEF1,MXI1
LIMD1,MXI1
LRIG3,MXI1
LYAR,MXI1
MAP7,MXI1
MAPKAPK3,MXI1
MAPRE2,MXI1
MATR3,MXI1
MBTD1,MXI1
MCCC1,MXI1
MCM7,MXI1
MCRS1,MXI1
MED20,MXI1
MEF2D,MXI1
MEST,MXI1
MIF,MXI1
MLF1IP,MXI1
MLXIPL,MXI1
MOB3B,MXI1
MPHOSPH6,MXI1
MRPL15,MXI1
MRPS27,MXI1
MRRF,MXI1
MRTO4,MXI1
MT1E,MXI1
MTAP,MXI1
MTFP1,MXI1
MTHFD1,MXI1
MTUS1,MXI1
MXD1,MXI1
MXD4,MXI1
MXI1,MYBBP1A
MXI1,MYO10
MXI1,NAA10
MXI1,NAA15
MXI1,NAA25
MXI1,NAA50
MXI1,NARS2
MXI1,NAT10
MXI1,NCOA6
MXI1,NDUFAF4
MXI1,NEDD1
MXI1,NFIB
MXI1,NFIC
MXI1,NIPSNAP1
MXI1,NME1
MXI1,NME2
MXI1,NOL11
MXI1,NOP2
MXI1,NPM1
MXI1,NR2C1
MXI1,NR2F2
MXI1,NT5DC2
MXI1,NTHL1
MXI1,NUP37
MXI1,ODC1
MXI1,OSBPL10
MXI1,PAK1IP1
MXI1,PARN
MXI1,PARPBP
MXI1,PATZ1
MXI1,PAWR
MXI1,PCID2
MXI1,PCIF1
MXI1,PDE3B
MXI1,PEX19
MXI1,PFKM
MXI1,PGAP2
MXI1,PGM2
MXI1,PIK3R4
MXI1,PISD
MXI1,PLAC8
MXI1,PLAGL1
MXI1,PLIN2
MXI1,PLK1
MXI1,POLA1
MXI1,POLE4
MXI1,POLR1B
MXI1,POLR1E
MXI1,POLR2D
MXI1,POLR2F
MXI1,POLR2H
MXI1,POLR2L
MXI1,POLR3D
MXI1,POLR3G
MXI1,POU3F1
MXI1,PPARGC1B
MXI1,PPAT
MXI1,PPFIBP2
MXI1,PPP1CC
MXI1,PRIM2
MXI1,PRKCE
MXI1,PRTG
MXI1,PSME3
MXI1,PTDSS1
MXI1,PTMA
MXI1,PURA
MXI1,PUS7L
MXI1,PWP1
MXI1,QTRTD1
MXI1,RABEPK
MXI1,RAD1
MXI1,RAD54L
MXI1,RAI14
MXI1,RANGRF
MXI1,RCHY1
MXI1,RFC4
MXI1,RFESD
MXI1,RFX5
MXI1,RHOBTB3
MXI1,RIOK1
MXI1,RNF138
MXI1,RPF2
MXI1,RPP40
MXI1,RPUSD4
MXI1,RRM2
MXI1,RSU1
MXI1,RUNX1
MXI1,S100A10
MXI1,S100A6
MXI1,SAE1
MXI1,SART3
MXI1,SATB2
MXI1,SERHL2
MXI1,SETD7
MXI1,SGOL1
MXI1,SH2B3
MXI1,SHMT2
MXI1,SLC25A26
MXI1,SLC29A1
MXI1,SLC39A14
MXI1,SLC39A7
MXI1,SLC39A8
MXI1,SLC43A3
MXI1,SLC5A6
MXI1,SLC6A15
MXI1,SLC7A5
MXI1,SLC7A8
MXI1,SMAD2
MXI1,SMAD3
MXI1,SMARCD1
MXI1,SMARCD3
MXI1,SMG6
MXI1,SMYD2
MXI1,SNAI1
MXI1,SNAI2
MXI1,SNAPC4
MXI1,SORD
MXI1,SPG20
MXI1,SRC
MXI1,SRM
MXI1,SRSF2
MXI1,SRSF6
MXI1,SSX2IP
MXI1,STAT3
MXI1,STMN1
MXI1,STT3B
MXI1,SUPV3L1
MXI1,SUV39H2
MXI1,TAF1A
MXI1,TARBP2
MXI1,TATDN1
MXI1,TBX3
MXI1,TCF25
MXI1,TCFL5
MXI1,TCOF1
MXI1,TDP1
MXI1,TEAD4
MXI1,TFAP4
MXI1,TFB2M
MXI1,TFDP1
MXI1,TFRC
MXI1,THAP4
MXI1,THY1
MXI1,TIMM50
MXI1,TIMM8A
MXI1,TKT
MXI1,TLE3
MXI1,TMEM126B
MXI1,TMEM147
MXI1,TMEM69
MXI1,TMF1
MXI1,TNFAIP3
MXI1,TP53INP1
MXI1,TPD52L2
MXI1,TPM2
MXI1,TRIB1
MXI1,TRIM25
MXI1,TRIP13
MXI1,TRIP6
MXI1,TRNT1
MXI1,TSN
MXI1,TTI2
MXI1,TUBA4A
MXI1,TXLNG
MXI1,UBE2C
MXI1,UCHL5
MXI1,UCKL1
MXI1,UCP2
MXI1,UFD1L
MXI1,UHRF1
MXI1,UNG
MXI1,UPF2
MXI1,UPP1
MXI1,URB2
MXI1,UTP14A
MXI1,UTP18
MXI1,VTN
MXI1,WDFY1
MXI1,WDR3
MXI1,WDR35
MXI1,WDR43
MXI1,WDR75
MXI1,WEE1
MXI1,WIPI1
MXI1,XBP1
MXI1,YAF2
MXI1,YBX1
MXI1,ZBTB24
MXI1,ZCCHC7
MXI1,ZFP36
MXI1,ZFP36L2
MXI1,ZFP62
MXI1,ZFP64
MXI1,ZNF146
MXI1,ZNF202
MXI1,ZNF239
MXI1,ZNF24
MXI1,ZNF317
MXI1,ZNF581
MXI1,ZNF587
MXI1,ZNF589
MXI1,ZNF8
MXI1,ZNHIT3
MYBBP1A,PCNA
CCNA2,MYBL2
MYBL2,PARP1
MYBL2,TTF2
ABCA1,MYC
ACADSB,MYC
ACOT7,MYC
ACOX3,MYC
ACTL6A,MYC
ACY1,MYC
ADAMTS3,MYC
ADNP,MYC
ADSL,MYC
AGL,MYC
AGPAT2,MYC
AGPAT5,MYC
AGTRAP,MYC
AHSG,MYC
AIF1L,MYC
AIMP2,MYC
AIRE,MYC
AK4,MYC
AKAP1,MYC
ALCAM,MYC
ALDH18A1,MYC
ALDH9A1,MYC
ALDOC,MYC
ALS2CR8,MYC
ALYREF,MYC
AMBP,MYC
AMIGO2,MYC
ANAPC7,MYC
ANKRD28,MYC
ANLN,MYC
ANP32E,MYC
APBB2,MYC
APEH,MYC
APEX1,MYC
APOC1,MYC
ARFGAP3,MYC
ARHGAP26,MYC
ARID3A,MYC
ARL15,MYC
ARL4A,MYC
ARRB1,MYC
ASCC3,MYC
ASH2L,MYC
ASPH,MYC
ASXL1,MYC
ATF6,MYC
ATG5,MYC
ATIC,MYC
ATP1B1,MYC
ATP1B3,MYC
ATP5G1,MYC
B4GALT3,MYC
BCAT2,MYC
BCL11B,MYC
BCOR,MYC
BCS1L,MYC
BEND3,MYC
BHLHE40,MYC
BIRC5,MYC
BLVRA,MYC
BMP4,MYC
BNIP3,MYC
BOD1,MYC
AKAP1,MYCBP
MYC,MYCBP
MYCBP,SSRP1
BPTF,MYC
BRCA2,MYC
BRIX1,MYC
BTG1,MYC
BZW2,MYC
C11orf1,MYC
C11orf54,MYC
C12orf10,MYC
C12orf23,MYC
C19orf48,MYC
C1GALT1,MYC
C4orf46,MYC
CA14,MYC
CASD1,MYC
CASP8AP2,MYC
CBR1,MYC
CBX3,MYC
CCDC126,MYC
CCDC169,MYC
CCDC6,MYC
CCDC66,MYC
CCKBR,MYC
CCNE2,MYC
CD320,MYC
CDC6,MYC
CDC7,MYC
CDK1,MYC
CEBPZ,MYC
CENPF,MYC
CENPK,MYC
CENPN,MYC
CHAC2,MYC
CHAF1A,MYC
CHD9,MYC
CIDEB,MYC
CIRH1A,MYC
CITED2,MYC
CKS1B,MYC
CKS2,MYC
CLDN11,MYC
CLDN4,MYC
CMC1,MYC
CNKSR3,MYC
COL4A1,MYC
COL4A2,MYC
COMMD10,MYC
COMMD3,MYC
COMMD3-BMI1,MYC
COPS2,MYC
COPS3,MYC
COPS7A,MYC
CRAT,MYC
CREB1,MYC
CREB3L4,MYC
CREG1,MYC
CRELD1,MYC
CSDE1,MYC
CTSC,MYC
CXXC1,MYC
DAXX,MYC
DCAF13,MYC
DCTPP1,MYC
DDHD1,MYC
DDIT3,MYC
DDX20,MYC
DDX39A,MYC
DDX5,MYC
DDX54,MYC
DEK,MYC
DEPDC1B,MYC
DEPDC7,MYC
DHCR7,MYC
DKC1,MYC
DNA2,MYC
DNAAF2,MYC
DNAJB14,MYC
DNAJC2,MYC
DNPEP,MYC
DPAGT1,MYC
DPH2,MYC
DPH5,MYC
DPYSL3,MYC
DRAP1,MYC
DSCR3,MYC
DTYMK,MYC
DUT,MYC
EARS2,MYC
ECSIT,MYC
EEF1E1,MYC
EFNA1,MYC
EFNA5,MYC
EFTUD1,MYC
EFTUD2,MYC
EHMT2,MYC
EIF2B3,MYC
EIF3J,MYC
EIF5A2,MYC
EIF5B,MYC
ELOF1,MYC
ELOVL5,MYC
ELP2,MYC
ENC1,MYC
ENO2,MYC
ENOPH1,MYC
EPHB2,MYC
ERCC8,MYC
ESRP1,MYC
ESRRG,MYC
ESYT1,MYC
ETV1,MYC
ETV4,MYC
EWSR1,MYC
EXOSC1,MYC
EXOSC2,MYC
EXOSC5,MYC
EXTL2,MYC
FAM117B,MYC
FAM118B,MYC
FAM126A,MYC
FAM46A,MYC
FAM49B,MYC
FANCA,MYC
FANCD2,MYC
FARSB,MYC
FASTKD3,MYC
FEN1,MYC
FEZ1,MYC
FKBP11,MYC
FLAD1,MYC
FOSL1,MYC
FOXD3,MYC
FOXH1,MYC
FOXJ2,MYC
FOXK1,MYC
FOXN3,MYC
FOXP1,MYC
FUS,MYC
FXR1,MYC
FZD7,MYC
G6PC3,MYC
GABPB1,MYC
GAL,MYC
GALC,MYC
GALNT7,MYC
GATA2,MYC
GEMIN4,MYC
GEMIN7,MYC
GGCT,MYC
GLUD1,MYC
GMNN,MYC
GPN3,MYC
GPR108,MYC
GPSM2,MYC
GTF2H2,MYC
GTF3C2,MYC
GTF3C4,MYC
GXYLT1,MYC
GYG1,MYC
GYPA,MYC
HDHD1,MYC
HEATR1,MYC
HERPUD1,MYC
HIF1A,MYC
HIF3A,MYC
HLX,MYC
HMBS,MYC
HMGA1,MYC
HMGN2,MYC
HMGN4,MYC
HMMR,MYC
HNRNPAB,MYC
HNRNPH3,MYC
HNRNPK,MYC
HNRNPR,MYC
HNRNPUL1,MYC
HOMER1,MYC
HOXB2,MYC
HOXB3,MYC
HOXB7,MYC
HPS5,MYC
HRSP12,MYC
HS3ST3A1,MYC
IAH1,MYC
ICA1,MYC
ID3,MYC
IDH3B,MYC
IFITM2,MYC
IFITM3,MYC
IFNGR1,MYC
IFRD2,MYC
IFT81,MYC
IGF1R,MYC
IGF2BP3,MYC
ILF3,MYC
IMP4,MYC
ING1,MYC
ING5,MYC
IQGAP2,MYC
IRF3,MYC
IRF9,MYC
ISG20,MYC
ITCH,MYC
ITGA6,MYC
ITGB3BP,MYC
IVNS1ABP,MYC
JARID2,MYC
JPH1,MYC
JUND,MYC
KAT6A,MYC
KDM6A,MYC
KEAP1,MYC
KHDRBS1,MYC
KHSRP,MYC
KIAA0586,MYC
KIAA1804,MYC
KIF11,MYC
KIF20B,MYC
KLHDC2,MYC
KLHL28,MYC
LAMB2,MYC
LAMC1,MYC
LAPTM4B,MYC
LCMT1,MYC
LDB2,MYC
LGALS1,MYC
LIMD1,MYC
LMX1B,MYC
LRIG3,MYC
LTA4H,MYC
LYAR,MYC
M6PR,MYC
MAD2L1,MYC
MAFF,MYC
MAFG,MYC
MAGI3,MYC
MAN2A1,MYC
MAP4K3,MYC
MAP7,MYC
MAPRE2,MYC
MATR3,MYC
MBTD1,MYC
MCCC1,MYC
MCM3,MYC
MCM5,MYC
MCM7,MYC
MCM8,MYC
MED20,MYC
MEF2D,MYC
MEIS1,MYC
MEIS2,MYC
MEST,MYC
METTL1,MYC
METTL19,MYC
METTL3,MYC
MEX3C,MYC
MFN2,MYC
MIF,MYC
MIS18A,MYC
MLF1IP,MYC
MLH1,MYC
MLLT6,MYC
MMP2,MYC
MPHOSPH6,MYC
MPHOSPH9,MYC
MRPL15,MYC
MRPL16,MYC
MRPS2,MYC
MRTO4,MYC
MSH2,MYC
MTAP,MYC
MTERF,MYC
MTF2,MYC
MTFP1,MYC
MTHFD1,MYC
MTUS1,MYC
MXD4,MYC
MYBBP1A,MYC
MYC,MYO9A
MYC,NAA15
MYC,NAA25
MYC,NAA50
MYC,NARS2
MYC,NAT10
MYC,NDUFAF4
MYC,NECAP2
MYC,NFAT5
MYC,NFE2L3
MYC,NFIA
MYC,NFKBIA
MYC,NFKBIB
MYC,NFYB
MYC,NLRP2
MYC,NME1
MYC,NME2
MYC,NNT
MYC,NOB1
MYC,NOL11
MYC,NOP16
MYC,NOP2
MYC,NPM1
MYC,NPRL2
MYC,NR0B1
MYC,NR2C1
MYC,NR2F2
MYC,NSD1
MYC,NT5DC2
MYC,NT5DC3
MYC,NTHL1
MYC,NTPCR
MYC,NUFIP1
MYC,NUP37
MYC,NUP88
MYCN,YAF2
MYC,ODF2
MYC,OGFOD1
MYC,ORC4
MYC,ORC5
MYC,PA2G4
MYC,PAK1IP1
MYC,PALB2
MYC,PALLD
MYC,PARN
MYC,PARP1
MYC,PARPBP
MYC,PATZ1
MYC,PAWR
MYC,PCID2
MYC,PCIF1
MYC,PDCD2L
MYC,PDCD4
MYC,PDE3B
MYC,PDE6D
MYC,PER3
MYC,PFN2
MYC,PGAP2
MYC,PGM2
MYC,PHB2
MYC,PHLPP1
MYC,PIAS2
MYC,PIAS3
MYC,PISD
MYC,PLAGL1
MYC,PLAGL2
MYC,PLCE1
MYC,PLK1
MYC,PLSCR4
MYC,PLTP
MYC,PMS1
MYC,POLB
MYC,POLD2
MYC,POLR1B
MYC,POLR1C
MYC,POLR1E
MYC,POLR2D
MYC,POLR2H
MYC,POLR2I
MYC,POLR2L
MYC,POLR3D
MYC,POLR3E
MYC,POLR3G
MYC,POU2F1
MYC,PPARGC1B
MYC,PPAT
MYC,PPIL1
MYC,PPP1R7
MYC,PPP1R9A
MYC,PPP2R1B
MYC,PPT1
MYC,PPT2
MYC,PREX1
MYC,PRIC285
MYC,PRIM2
MYC,PRKACB
MYC,PRPS2
MYC,PRTG
MYC,PSAT1
MYC,PSMB10
MYC,PSMD10
MYC,PSMD9
MYC,PSME3
MYC,PSMG1
MYC,PTDSS1
MYC,PTMA
MYC,PTP4A1
MYC,PTPRZ1
MYC,PUS7
MYC,PUS7L
MYC,PWP1
MYC,PYCR1
MYC,PYGL
MYC,QTRTD1
MYC,RAB31
MYC,RAB34
MYC,RABEPK
MYC,RAD1
MYC,RAD51
MYC,RAD54L
MYC,RAI1
MYC,RAI14
MYC,RARG
MYC,RBBP4
MYC,RBBP8
MYC,RBFOX2
MYC,RBM14
MYC,RBM39
MYC,RECQL
MYC,RFC2
MYC,RFC4
MYC,RFESD
MYC,RFX5
MYC,RHOBTB3
MYC,RIOK1
MYC,RMI1
MYC,RNASEH2B
MYC,RNF13
MYC,RNF138
MYC,RNF19A
MYC,RNF2
MYC,RNF4
MYC,RPUSD4
MYC,RRM2
MYC,RRN3
MYC,RSU1
MYC,RUNX1
MYC,SAE1
MYC,SAMD8
